Assigned Name,Round number,Effort,Random Draw,Performance,Effort2,Random Draw2,Performance2,Participated1,Participated2,Win1,Win2,Round Payoff,Selected round,Selected Payment,Converted Payment,Beta,Non-Exc,Group id,Group members,Decision Time,Session Code,Action Log,Mini Test,Timeout or not?
Participant 8,Round: 6,6.8,-19.67,18.67,,,,1,-,1,-,33.2,14,0.0,0.0,36.8,Exc,149,8/18--Yes,14.0,20/07/2021 08:31:23,S:6.9=T7-M:6.8=T11--,-,--
Participant 9,Round: 6,7.0,35.11,74.03,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,151,9/13--Yes,12.0,20/07/2021 08:31:23,S:0.1=T3-S:0.7=T4-S:2.3=T4-S:4.3=T4-S:5.3=T4-S:6.3=T4-S:7.1=T4-S:7.6=T4-S:7.9=T4-S:7.8=T4-S:7.7=T4-S:7.6=T4-S:7.5=T4-S:7.4=T4-S:7.3=T4-S:7.2=T5-S:7.1=T5-M:7=T7--,-,--
Participant 10,Round: 6,8.0,27.24,68.83,,,,1,-,1,-,32.0,14,0.0,0.0,36.8,Exc,158,10/3--Yes,10.0,20/07/2021 08:31:23,S:0.1=T3-S:0.4=T3-S:0.8=T3-S:1.4=T3-S:2=T3-S:2.5=T3-S:3=T3-S:3.4=T3-S:3.8=T3-S:4.5=T3-S:4.8=T3-S:5=T3-S:5.4=T3-S:5.8=T3-S:6=T3-S:6.1=T3-S:6.2=T3-S:6.3=T3-S:6.4=T3-S:6.5=T3-S:6.6=T4-S:6.7=T4-S:6.8=T4-S:6.9=T4-S:7=T4-S:7.1=T4-S:7.2=T4-S:7.3=T4-S:7.6=T4-S:7.7=T4-S:7.8=T4-S:8=T4-S:8.1=T4-S:8.2=T4-S:8.1=T5-S:8=T8--,-,--
Participant 11,Round: 6,10.0,35.8,81.85,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,154,11/12--Yes,6.0,20/07/2021 08:31:23,S:0.1=T3-S:0.7=T3-S:1.7=T3-S:4.2=T3-S:4.5=T3-S:4.7=T3-S:4.9=T3-S:5.5=T3-S:6.3=T3-S:6.7=T3-S:6.9=T3-S:7.4=T3-S:8.4=T3-S:9.2=T3-S:9.4=T3-S:9.5=T3-S:9.7=T3-S:10=T3--,-,--
Participant 12,Round: 6,5.1,10.14,42.72,,,,1,-,0,-,4.9,14,0.0,0.0,36.8,Exc,154,12/11--No,26.0,20/07/2021 08:31:23,S:5=T9-S:5.1=T11-S:5=T13-S:2.4=T13-S:1.6=T13-S:1.5=T13-S:1.4=T13-S:0.7=T13-S:0.2=T13-S:0.1=T13-S:0=T15-S:0.1=T23-S:0.2=T23-S:0.5=T24-S:1.1=T24-S:2=T24-S:2.8=T24-S:3.5=T24-S:4=T24-S:4.6=T24-S:4.8=T24-S:4.9=T24-S:5.1=T24-S:5.3=T24-S:5.2=T24-S:5.1=T25--,-,--
Participant 13,Round: 6,8.6,18.67,61.71,,,,1,-,0,-,1.4,14,0.0,0.0,36.8,Exc,151,13/9--No,8.0,20/07/2021 08:31:23,S:0.2=T3-S:1.5=T3-S:3.7=T3-S:4.8=T3-S:5.5=T3-S:5.6=T3-S:5.9=T3-S:7.5=T3-S:7.9=T4-S:8.1=T4-S:8.2=T5-S:8.3=T5-S:8.4=T5-S:8.5=T6-S:8.6=T6--,-,--
Participant 14,Round: 6,8.5,16.59,59.39,,,,1,-,1,-,31.5,14,0.0,0.0,36.8,Exc,156,14/5--Yes,8.0,20/07/2021 08:31:23,S:0.2=T3-S:4.2=T3-S:4.4=T3-S:5.4=T3-S:6.1=T4-S:6.7=T4-S:7.1=T4-S:7.3=T4-S:7.4=T4-S:7.5=T4-S:7.7=T4-S:7.8=T4-S:7.9=T4-S:8=T4-S:8.1=T4-S:8.2=T4-S:8.1=T5-S:8.2=T6-S:8.3=T6-S:8.4=T6-S:8.5=T6--,-,--
Participant 15,Round: 6,1.0,28.29,28.29,,,,1,-,1,-,39.0,14,0.0,0.0,36.8,Exc,157,15/20--Yes,16.0,20/07/2021 08:31:23,S:0.1=T9-S:0.2=T9-S:0.1=T10-S:0=T10-S:0.1=T11-S:0.3=T11-S:0.4=T11-S:0.5=T11-S:0.6=T12-S:0.7=T12-S:0.8=T12-S:1=T12-S:1.1=T12-S:1=T14--,-,--
Participant 16,Round: 6,10.0,-28.17,17.88,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,155,16/21--No,12.0,20/07/2021 08:31:23,S:10=T4--,-,--
Participant 17,Round: 6,1.7,-21.75,-11.13,,,,1,-,0,-,8.3,14,0.0,0.0,36.8,Exc,153,17/6--No,26.0,20/07/2021 08:31:23,S:0.1=T6-S:0.2=T6-S:0.4=T6-S:0.5=T6-S:0.6=T6-S:0.7=T6-S:0.8=T6-S:0.9=T6-S:1=T7-S:1.1=T7-S:1.7=T25--,-,--
Participant 18,Round: 6,5.1,-16.18,16.4,,,,1,-,0,-,4.9,14,0.0,0.0,36.8,Exc,149,18/8--No,5.0,20/07/2021 08:31:23,S:5.1=T4--,-,--
Participant 19,Round: 6,3.0,-7.82,14.15,,,,1,-,0,-,7.0,14,0.0,0.0,36.8,Exc,148,19/2--No,7.0,20/07/2021 08:31:23,S:3.1=T3-M:3=T5--,-,--
Participant 20,Round: 6,6.3,-20.38,16.43,,,,1,-,0,-,3.7,14,0.0,0.0,36.8,Exc,157,20/15--No,9.0,20/07/2021 08:31:23,S:6.4=T4-M:6.3=T8--,-,--
Participant 21,Round: 6,3.8,-5.22,21.48,,,,1,-,1,-,36.2,14,0.0,0.0,36.8,Exc,155,21/16--Yes,5.0,20/07/2021 08:31:23,S:3.8=T3--,-,--
Participant 22,Round: 6,3.0,10.71,32.68,,,,1,-,0,-,7.0,14,0.0,0.0,36.8,Exc,152,22/4--No,14.0,20/07/2021 08:31:23,S:0.1=T3-S:0.6=T3-S:1.3=T3-S:1.6=T3-S:1.9=T3-S:2.3=T3-S:2.4=T3-S:2.5=T3-S:2.7=T4-S:2.8=T4-S:2.9=T4-S:3=T4-S:3.1=T4-S:3.2=T4-S:3.1=T5-S:3=T7--,-,--
Participant 1,Round: 7,4.0,4.46,32.19,,,,1,-,1,-,36.0,14,0.0,0.0,36.8,Exc,169,1/17--Yes,7.0,20/07/2021 08:31:23,S:0.1=T3-S:0.9=T3-S:1.7=T3-S:2.4=T3-S:2.8=T3-S:3.1=T3-S:3.2=T3-S:3.3=T3-S:3.5=T3-S:3.8=T3-S:3.9=T3-S:4=T4--,-,--
Participant 2,Round: 7,10.0,35.13,81.18,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,163,2/13--Yes,6.0,20/07/2021 08:31:23,S:10=T5--,-,--
Participant 3,Round: 7,1.2,-30.45,-26.8,,,,1,-,0,-,8.8,14,0.0,0.0,36.8,Exc,160,3/9--No,9.0,20/07/2021 08:31:23,S:0.1=T5-S:0.2=T5-S:0.3=T5-S:0.4=T5-S:0.6=T6-S:0.7=T6-S:0.8=T6-S:0.9=T6-S:1=T6-S:1.1=T6-S:1.2=T6-S:1.3=T6-S:1.4=T6-S:1.3=T7-S:1.2=T7--,-,--
Participant 4,Round: 7,8.7,-27.13,16.14,,,,1,-,0,-,1.3,14,0.0,0.0,36.8,Exc,159,4/22--No,5.0,20/07/2021 08:31:23,S:0.1=T2-S:0.2=T2-S:1.9=T2-S:5.9=T2-S:6.9=T2-S:7=T2-S:7.1=T2-S:7.3=T2-S:7.5=T2-S:7.8=T2-S:7.9=T2-S:8=T2-S:8.1=T3-S:8.3=T3-S:8.4=T3-S:8.5=T3-S:8.6=T3-S:8.7=T3--,-,--
Participant 5,Round: 7,1.5,3.78,11.89,,,,1,-,0,-,8.5,14,0.0,0.0,36.8,Exc,162,5/11--No,9.0,20/07/2021 08:31:23,S:0.1=T5-S:0.3=T5-S:0.5=T5-S:0.7=T5-S:0.8=T5-S:0.9=T5-S:1=T5-S:1.2=T6-S:1.4=T6-S:1.5=T6--,-,--
Participant 6,Round: 7,8.4,-29.19,13.37,,,,1,-,0,-,1.6,14,0.0,0.0,36.8,Exc,166,6/10--No,9.0,20/07/2021 08:31:23,S:0.1=T5-S:0.5=T5-S:1=T5-S:1.7=T5-S:2.1=T5-S:2.4=T5-S:2.9=T6-S:3.5=T6-S:4=T6-S:4.4=T6-S:4.7=T6-S:5.1=T6-S:5.6=T6-S:5.9=T6-S:6.2=T6-S:6.5=T6-S:6.7=T6-S:6.9=T6-S:7.2=T6-S:7.4=T6-S:7.5=T6-S:7.6=T6-S:7.7=T6-S:7.8=T6-S:7.9=T6-S:8=T6-S:8.1=T7-S:8.2=T7-S:8.3=T7-S:8.4=T7--,-,--
Participant 7,Round: 7,5.2,-6.1,26.87,,,,1,-,0,-,4.8,14,0.0,0.0,36.8,Exc,167,7/16--No,15.0,20/07/2021 08:31:23,S:0.1=T5-S:1.3=T5-S:2.8=T5-S:4=T5-S:4.7=T5-S:5.7=T5-S:6.2=T5-S:6.7=T5-S:7.2=T5-S:7.6=T5-S:7.8=T5-S:7.9=T5-S:8.1=T5-S:8.2=T5-S:8.1=T7-S:8=T10-S:7.9=T10-S:7.8=T10-S:7.7=T10-S:7.6=T10-S:7.5=T10-S:7.4=T11-S:7.2=T11-S:7.1=T13-S:6.8=T13-S:6.7=T13-S:6.5=T13-S:6.4=T13-S:6.2=T13-S:6=T13-S:5.9=T13-S:5.8=T13-S:5.7=T13-S:5.6=T13-S:5.5=T13-S:5.4=T13-S:5.3=T13-S:5.2=T13--,-,--
Participant 8,Round: 7,0.4,20.16,1.83,,,,1,-,0,-,9.6,14,0.0,0.0,36.8,Exc,161,8/14--No,6.0,20/07/2021 08:31:23,S:0.4=T4--,-,--
Participant 9,Round: 7,7.0,33.68,72.6,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,160,9/3--Yes,8.0,20/07/2021 08:31:23,S:0.1=T3-S:2.6=T4-S:3.5=T4-S:4.1=T4-S:4.5=T4-S:4.9=T4-S:5.2=T4-S:5.7=T4-S:6=T4-S:6.2=T4-S:6.6=T4-S:6.7=T4-S:6.9=T4-S:7=T4--,-,--
Participant 10,Round: 7,8.0,9.71,51.3,,,,1,-,1,-,32.0,14,0.0,0.0,36.8,Exc,166,10/6--Yes,6.0,20/07/2021 08:31:23,S:0.1=T2-S:0.6=T2-S:0.8=T2-S:1=T3-S:1.1=T3-S:1.4=T3-S:1.8=T3-S:2.5=T3-S:2.8=T3-S:2.9=T3-S:3.1=T3-S:3.4=T3-S:3.6=T3-S:3.9=T3-S:4.1=T3-S:4.4=T3-S:4.9=T3-S:5=T3-S:5.2=T3-S:5.6=T3-S:6=T3-S:6.1=T3-S:6.2=T3-S:6.4=T3-S:6.6=T3-S:6.8=T3-S:7=T3-S:7.2=T3-S:7.3=T3-S:7.4=T4-S:7.5=T4-S:7.6=T4-S:7.7=T4-S:7.8=T4-S:7.9=T4-S:8=T4--,-,--
Participant 11,Round: 7,10.0,-4.33,41.72,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,162,11/5--Yes,11.0,20/07/2021 08:31:23,S:0.1=T2-S:0.3=T2-S:1=T2-S:1.9=T2-S:3.1=T2-S:4.7=T3-S:5.1=T3-S:5.9=T3-S:6.8=T3-S:7.4=T3-S:8.3=T3-S:8.9=T3-S:9.2=T3-S:9.4=T3-S:9.7=T3-S:10=T3--,-,--
Participant 12,Round: 7,0.1,-26.29,-72.34,,,,1,-,0,-,9.9,14,0.0,0.0,36.8,Exc,165,12/15--No,6.0,20/07/2021 08:31:23,S:0.1=T4--,-,--
Participant 13,Round: 7,10.0,-19.72,26.33,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,163,13/2--No,5.0,20/07/2021 08:31:23,S:0.1=T3-S:0.7=T3-S:1.1=T3-S:2.3=T3-S:3.2=T3-S:3.9=T3-S:4.9=T3-S:5.9=T3-S:6.7=T3-S:7=T3-S:7.4=T3-S:7.6=T4-S:8.2=T4-S:9.6=T4-S:10=T4--,-,--
Participant 14,Round: 7,4.0,27.24,54.96,,,,1,-,1,-,36.0,14,0.0,0.0,36.8,Exc,161,14/8--Yes,21.0,20/07/2021 08:31:23,S:0.1=T6-S:1.4=T6-S:1.6=T6-S:1.7=T6-S:1.9=T6-S:2.2=T7-S:2.4=T7-S:2.5=T7-S:2.6=T7-S:2.7=T7-S:2.9=T7-S:3=T8-S:3.1=T10-S:3=T12-S:2.9=T12-S:3=T12-S:3.1=T12-S:3.2=T13-S:3.3=T13-S:3.4=T13-S:3.5=T13-S:3.6=T13-S:3.7=T13-S:3.8=T14-S:3.9=T14-S:4.1=T14-S:4.2=T14-S:4.1=T15-S:4=T16--,-,--
Participant 15,Round: 7,1.0,-5.63,-5.63,,,,1,-,1,-,39.0,14,0.0,0.0,36.8,Exc,165,15/12--Yes,9.0,20/07/2021 08:31:23,S:0.1=T2-S:0.3=T2-S:0.5=T2-S:0.4=T3-S:0.5=T4-S:0.6=T5-S:0.7=T5-S:0.8=T5-S:0.9=T5-S:1=T5-S:1.1=T5-S:1=T6--,-,--
Participant 16,Round: 7,10.0,34.88,80.93,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,167,16/7--Yes,5.0,20/07/2021 08:31:23,S:10=T4--,-,--
Participant 17,Round: 7,2.1,12.85,27.69,,,,1,-,0,-,7.9,14,0.0,0.0,36.8,Exc,169,17/1--No,4.0,20/07/2021 08:31:23,S:2.1=T3--,-,--
Participant 18,Round: 7,4.3,-9.67,19.5,,,,1,-,1,-,35.7,14,0.0,0.0,36.8,Exc,168,18/21--Yes,11.0,20/07/2021 08:31:23,S:4.2=T4-S:5=T5-S:4.3=T8--,-,--
Participant 19,Round: 7,2.0,-14.03,-0.16,,,,1,-,0,-,8.0,14,0.0,0.0,36.8,Exc,164,19/20--No,8.0,20/07/2021 08:31:23,S:2.3=T2-M:2.2=T4-M:2.1=T6-M:2=T7--,-,--
Participant 20,Round: 7,6.3,32.86,69.67,,,,1,-,1,-,33.7,14,0.0,0.0,36.8,Exc,164,20/19--Yes,6.0,20/07/2021 08:31:23,S:6.4=T3-S:6.3=T4--,-,--
Participant 21,Round: 7,2.2,-0.79,14.98,,,,1,-,0,-,7.8,14,0.0,0.0,36.8,Exc,168,21/18--No,12.0,20/07/2021 08:31:23,S:1.9=T7-S:2.2=T8--,-,--
Participant 22,Round: 7,3.0,9.24,31.22,,,,1,-,1,-,37.0,14,0.0,0.0,36.8,Exc,159,22/4--Yes,10.0,20/07/2021 08:31:23,S:0.1=T3-S:0.7=T3-S:1=T4-S:1.1=T4-S:1.2=T4-S:1.3=T4-S:1.4=T4-S:1.5=T4-S:1.7=T4-S:1.8=T4-S:1.9=T4-S:2=T4-S:2.1=T4-S:2.2=T4-S:2.3=T4-S:2.4=T5-S:2.5=T5-S:2.6=T5-S:2.7=T5-S:2.8=T6-S:2.9=T6-S:3=T7--,-,--
Participant 1,Round: 8,4.0,10.23,37.96,,,,1,-,1,-,36.0,14,0.0,0.0,36.8,Exc,175,1/16--Yes,7.0,20/07/2021 08:31:23,S:0.1=T4-S:1.5=T4-S:1.7=T4-S:2.1=T4-S:2.8=T4-S:3.6=T4-S:3.8=T4-S:3.9=T4-S:4=T4--,-,--
Participant 2,Round: 8,8.0,30.81,72.4,,,,1,-,1,-,32.0,14,0.0,0.0,36.8,Exc,173,2/6--Yes,8.0,20/07/2021 08:31:23,S:8=T4--,-,--
Participant 3,Round: 8,10.0,-11.13,34.92,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,174,3/7--No,38.0,20/07/2021 08:31:23,S:0.1=T12-S:0.2=T12-S:0.3=T12-S:0.4=T12-S:0.5=T12-S:0.6=T12-S:0.7=T12-S:0.8=T12-S:0.9=T12-S:1=T13-S:1.1=T13-S:1.2=T13-S:1.3=T13-S:1.4=T13-S:1.5=T13-S:1.6=T13-S:1.7=T13-S:1.8=T13-S:1.9=T14-S:2=T15-S:2.1=T15-S:2.2=T15-S:2.3=T15-S:2.4=T15-S:2.5=T16-S:2.6=T16-S:2.7=T16-S:2.8=T16-S:2.9=T16-S:3=T16-S:3.1=T18-S:3.2=T27-S:3.3=T27-S:3.4=T27-S:3.6=T27-S:3.7=T27-S:3.8=T27-S:4=T28-S:4.5=T28-S:4.9=T28-S:5.2=T28-S:5.4=T28-S:5.6=T28-S:5.8=T28-S:5.9=T28-S:6=T28-S:6.1=T28-S:6.2=T28-S:6.5=T28-S:6.6=T33-S:6.7=T33-S:6.8=T33-S:6.9=T33-S:7=T33-S:7.3=T33-S:7.7=T33-S:7.9=T33-S:8=T34-S:8.1=T34-S:8.2=T34-S:8.3=T34-S:8.4=T34-S:8.6=T34-S:8.7=T34-S:8.8=T34-S:8.9=T34-S:9.1=T34-S:9.2=T34-S:9.3=T34-S:9.4=T34-S:9.5=T34-S:9.6=T34-S:9.7=T34-S:9.8=T35-S:9.9=T35-S:10=T35--,-,--
Participant 4,Round: 8,8.9,-18.33,25.39,,,,1,-,0,-,1.1,14,0.0,0.0,36.8,Exc,172,4/18--No,22.0,20/07/2021 08:31:23,S:0.1=T2-S:4.4=T2-S:9.3=T2-S:10=T2-S:9.9=T18-S:9.7=T18-S:9.6=T18-S:9.5=T18-S:9.4=T19-S:9.3=T19-S:9.2=T19-S:9.1=T19-S:9=T19-S:8.9=T20--,-,--
Participant 5,Round: 8,6.2,-17.53,18.96,,,,1,-,0,-,3.8,14,0.0,0.0,36.8,Exc,171,5/10--No,16.0,20/07/2021 08:31:23,S:3.8=T4-S:3.9=T14-S:4.5=T14-S:4.7=T14-S:4.9=T14-S:5=T14-S:5.2=T14-S:5.5=T14-S:5.6=T14-S:5.7=T14-S:5.9=T14-S:6=T14-S:6.1=T14-S:6.2=T15--,-,--
Participant 6,Round: 8,8.8,-15.45,28.04,,,,1,-,0,-,1.2,14,0.0,0.0,36.8,Exc,173,6/2--No,20.0,20/07/2021 08:31:23,S:0.1=T14-S:0.2=T14-S:0.4=T14-S:0.6=T14-S:0.7=T14-S:0.9=T14-S:1.1=T14-S:1.2=T14-S:1.4=T14-S:1.5=T14-S:1.8=T14-S:2.2=T14-S:2.5=T14-S:2.9=T14-S:3.3=T14-S:3.9=T14-S:4.4=T14-S:5=T14-S:5.4=T14-S:6=T14-S:6.5=T14-S:6.9=T14-S:7=T15-S:7.3=T15-S:7.4=T15-S:7.6=T15-S:7.8=T15-S:8=T15-S:8.1=T15-S:8.2=T15-S:8.3=T15-S:8.4=T15-S:8.5=T15-S:8.6=T15-S:8.7=T15-S:8.8=T17--,-,--
Participant 7,Round: 8,8.2,11.37,53.45,,,,1,-,1,-,31.8,14,0.0,0.0,36.8,Exc,174,7/3--Yes,6.0,20/07/2021 08:31:23,S:0.1=T3-S:0.2=T3-S:0.5=T3-S:2.3=T3-S:3.6=T3-S:4.3=T3-S:5.2=T3-S:6.2=T3-S:6.5=T3-S:6.9=T3-S:7.2=T4-S:7.6=T4-S:7.9=T4-S:8.1=T4-S:8.2=T4-S:8.3=T4-S:8.4=T4-S:8.3=T4-S:8.2=T4--,-,--
Participant 8,Round: 8,6.9,30.81,69.44,,,,1,-,1,-,33.1,14,0.0,0.0,36.8,Exc,176,8/12--Yes,4.0,20/07/2021 08:31:23,S:6.9=T3--,-,--
Participant 9,Round: 8,7.0,-1.1,37.82,,,,1,-,1,-,33.0,14,0.0,0.0,36.8,Exc,177,9/19--Yes,7.0,20/07/2021 08:31:23,S:0.1=T3-S:0.7=T3-S:3=T3-S:4.8=T3-S:5.6=T3-S:6.3=T3-S:6.7=T3-S:7=T3-S:7.1=T3-S:7.2=T3-M:7.1=T5-M:7=T5--,-,--
Participant 10,Round: 8,8.0,18.96,60.54,,,,1,-,1,-,32.0,14,0.0,0.0,36.8,Exc,171,10/5--Yes,7.0,20/07/2021 08:31:23,S:0.1=T3-S:0.4=T3-S:0.8=T3-S:1.5=T3-S:2.3=T3-S:3.1=T3-S:4.2=T3-S:4.7=T3-S:5.4=T3-S:6.2=T3-S:6.6=T3-S:6.8=T4-S:7=T4-S:7.2=T4-S:7.3=T4-S:7.4=T4-S:7.5=T4-S:7.6=T4-S:7.7=T4-S:7.8=T4-S:8.1=T4-S:8.4=T4-S:8.3=T4-S:8.2=T4-S:8.1=T5-S:8=T6--,-,--
Participant 11,Round: 8,10.0,-29.44,16.61,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,178,11/22--No,18.0,20/07/2021 08:31:23,S:0.1=T2-S:1.3=T2-S:2.4=T2-S:3.3=T2-S:4=T3-S:4.6=T3-S:5.2=T3-S:6.3=T3-S:7.6=T3-S:8.5=T3-S:9=T3-S:9.3=T3-S:9.6=T3-S:9.8=T3-S:10=T3-S:9.2=T4-S:7.9=T4-S:7.3=T4-S:7.2=T4-S:6.7=T4-S:6.2=T4-S:6.1=T4-S:6=T4-S:5.5=T4-S:5.1=T4-S:5=T4-S:4.9=T4-S:4.8=T4-S:4.9=T4-S:5=T6-S:5.1=T14-S:5.4=T15-S:5.6=T15-S:5.8=T15-S:6=T15-S:6.2=T15-S:6.6=T15-S:6.8=T15-S:7.1=T15-S:7.4=T15-S:7.6=T15-S:8.1=T15-S:8.5=T15-S:8.7=T15-S:9=T15-S:9.1=T15-S:9.2=T15-S:9.3=T15-S:9.5=T15-S:9.6=T15-S:9.8=T15-S:9.9=T15-S:10=T15--,-,--
Participant 12,Round: 8,10.0,-7.06,38.99,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,176,12/8--No,4.0,20/07/2021 08:31:23,S:10=T2--,-,--
Participant 13,Round: 8,10.0,-18.03,28.02,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,170,13/17--No,5.0,20/07/2021 08:31:23,S:0.1=T3-S:0.9=T3-S:2.5=T3-S:3.9=T3-S:4.9=T3-S:5.4=T3-S:6.2=T3-S:7=T3-S:7.8=T3-S:8.6=T3-S:9.6=T3-S:10=T3--,-,--
Participant 14,Round: 8,3.0,-28.31,-6.34,,,,1,-,1,-,37.0,14,0.0,0.0,36.8,Exc,180,14/15--Yes,17.0,20/07/2021 08:31:23,S:0.1=T7-S:0.6=T7-S:0.9=T7-S:1=T7-S:1.1=T8-S:1.2=T8-S:1.3=T8-S:1.4=T8-S:1.5=T8-S:1.6=T8-S:1.8=T8-S:1.9=T8-S:2=T8-S:2.2=T9-S:2.3=T9-S:2.4=T10-S:2.5=T10-S:2.6=T10-S:2.7=T10-S:2.8=T10-S:2.9=T11-S:3=T11-S:3.2=T11-S:3.3=T11-S:3.4=T12-S:3.3=T13-S:3.2=T13-S:3=T14--,-,--
Participant 15,Round: 8,1.0,-33.18,-33.18,,,,1,-,0,-,9.0,14,0.0,0.0,36.8,Exc,180,15/14--No,6.0,20/07/2021 08:31:23,S:0.1=T3-S:0.2=T3-S:0.3=T3-S:0.4=T3-S:0.5=T3-S:0.8=T3-S:0.9=T3-S:1=T4--,-,--
Participant 16,Round: 8,10.0,-30.19,15.86,,,,1,-,0,-,0.0,14,0.0,0.0,36.8,Exc,175,16/1--No,7.0,20/07/2021 08:31:23,S:10=T6--,-,--
Participant 17,Round: 8,3.1,10.16,32.79,,,,1,-,1,-,36.9,14,0.0,0.0,36.8,Exc,170,17/13--Yes,5.0,20/07/2021 08:31:23,S:3.1=T3--,-,--
Participant 18,Round: 8,4.7,-1.63,29.32,,,,1,-,1,-,35.3,14,0.0,0.0,36.8,Exc,172,18/4--Yes,4.0,20/07/2021 08:31:23,S:4.7=T3--,-,--
Participant 19,Round: 8,4.0,3.88,31.6,,,,1,-,0,-,6.0,14,0.0,0.0,36.8,Exc,177,19/9--No,8.0,20/07/2021 08:31:23,S:4.1=T3-M:4=T5--,-,--
Participant 20,Round: 8,6.3,-13.7,23.12,,,,1,-,1,-,33.7,14,0.0,0.0,36.8,Exc,179,20/21--Yes,12.0,20/07/2021 08:31:23,S:6.4=T3-M:6.3=T10--,-,--
Participant 21,Round: 8,4.4,-22.99,6.64,,,,1,-,0,-,5.6,14,0.0,0.0,36.8,Exc,179,21/20--No,6.0,20/07/2021 08:31:23,S:4.4=T4--,-,--
Participant 22,Round: 8,3.0,10.47,32.44,,,,1,-,1,-,37.0,14,0.0,0.0,36.8,Exc,178,22/11--Yes,14.0,20/07/2021 08:31:23,S:0.2=T4-S:1.5=T4-S:1.6=T4-S:1.7=T5-S:1.8=T5-S:1.9=T5-S:2=T5-S:2.1=T5-S:2.2=T5-S:2.3=T5-S:2.4=T6-S:2.5=T6-S:2.6=T6-S:2.7=T7-S:2.8=T7-S:2.9=T7-S:3=T7--,-,--
Participant 1,Round: 9,4.0,-36.55,-8.83,,,,1,-,0,-,6.0,14,0.0,0.0,36.8,Exc,191,1/9--No,10.0,20/07/2021 08:31:23,S:0.1=T5-S:1.9=T6-S:3=T6-S:3.2=T6-S:3.3=T6-S:3.4=T6-S:3.6=T6-P:3.7=T8-P:3.8=T8-P:3.9=T8-P:4=T8--,-,--
Participant 2,Round: 9,5.3,-9.84,23.52,,,,1,-,0,-,4.7,14,0.0,0.0,36.8,Exc,188,2/3--No,39.0,20/07/2021 08:31:23,S:5.4=T36-M:5.3=T38--,-,--
Participant 3,Round: 9,10.0,-0.04,46.01,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,188,3/2--Yes,20.0,20/07/2021 08:31:23,S:0.1=T9-S:0.5=T9-S:0.9=T9-S:1.1=T9-S:1.3=T9-S:1.4=T9-S:1.7=T9-S:1.9=T9-S:2=T9-S:2.1=T9-S:2.2=T9-S:2.4=T9-S:2.5=T9-S:2.6=T9-S:2.8=T9-S:3=T9-S:3.1=T9-S:3.2=T9-S:3.4=T9-S:3.7=T10-S:3.8=T10-S:3.9=T10-S:4=T10-S:4.2=T10-S:4.6=T10-S:5=T10-S:5.1=T10-S:5.2=T10-S:5.3=T10-S:5.4=T10-S:5.7=T10-S:5.8=T10-S:6=T10-S:6.1=T10-S:6.2=T10-S:6.4=T10-S:6.5=T10-S:6.6=T10-S:6.7=T10-S:6.9=T10-S:7.1=T10-S:7.3=T10-S:7.4=T10-S:7.7=T10-S:7.9=T11-S:8.2=T11-S:8.3=T11-S:8.4=T11-S:8.5=T11-S:8.6=T11-S:8.7=T11-S:8.8=T11-S:9=T11-S:9.1=T11-S:9.4=T11-S:9.5=T11-S:9.6=T11-S:9.9=T11-S:10=T11--,-,--
Participant 4,Round: 9,10.0,-4.21,41.84,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,190,4/21--Yes,7.0,20/07/2021 08:31:23,S:0.1=T2-S:2.8=T2-S:7=T2-S:10=T2-S:9.3=T3-S:9.2=T4-S:9.3=T6-S:9.4=T7-S:9.8=T7-S:10=T7--,-,--
Participant 5,Round: 9,1.5,-18.41,-10.3,,,,1,-,0,-,8.5,14,0.0,0.0,36.8,Exc,182,5/22--No,7.0,20/07/2021 08:31:23,S:1.5=T4--,-,--
Participant 6,Round: 9,10.0,22.52,68.57,,,,1,-,1,-,30.0,14,0.0,0.0,36.8,Exc,187,6/11--Yes,8.0,20/07/2021 08:31:23,S:0.1=T3-S:0.6=T3-S:2=T3-S:3.4=T3-S:4.2=T3-S:5.1=T3-S:5.8=T3-S:6.7=T3-S:7.4=T3-S:7.9=T3-S:8.4=T3-S:8.8=T3-S:9.1=T3-S:9.2=T3-S:9.3=T3-S:9.4=T3-S:9.5=T3-S:9.6=T4-S:9.7=T4-S:9.8=T4-S:9.9=T4-S:10=T4--,-,--
