Assigned Name,Code,Round number,Effort,Random Draw,Performance,Effort2,Random Draw2,Performance2,Participated1,Participated2,Win1,Win2,Round Payoff,Selected round,Selected Payment,Converted Payment,Beta,Non-Exc,Group id,Group members,Decision Time,Session Code,Action Log,Mini Test,Timeout or not?
Participant 16,w51ilm5y,Round: 15,0.1,-12.04,-58.09,9.9,-8.71,37.15,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,241,16/1-26-15--No-No,10.0,22/07/2021 12:28:09,S2:0.1=T4-S2:4.9=T4-S2:7.4=T4-S2:8.6=T4-S2:8.9=T4-S2:9=T4-S2:9.1=T4-S2:9.3=T4-S2:9.4=T4-S2:9.5=T4-S2:9.6=T6-S2:9.7=T6-S2:9.8=T6-S2:9.9=T6-S1:0.1=T9-S1:0.1=T9--,-,--
Participant 17,svkmdeuf,Round: 15,5.0,-5.92,26.27,5.0,-24.98,7.21,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,237,17/22-5-7--Yes-No,8.0,22/07/2021 12:28:09,S1:4.6=T5-S1:4.7=T5-S1:4.8=T5-S1:4.9=T5-S1:5=T6-S2:3.6=T7-S2:3.7=T7-S2:4.1=T7-S2:4.2=T7-S2:4.3=T7-S2:4.4=T7-S2:5=T7-S2:5=T7-S2:5=T7-S2:5=T7-S2:5=T7--,-,--
Participant 18,t9y8fucq,Round: 15,6.4,-11.87,25.26,3.6,7.47,33.09,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,242,18/11-23-25--Yes-No,16.0,22/07/2021 12:28:09,S1:5.9=T8-S1:6.5=T9-S1:6.4=T10-S2:0.1=T14-S2:2.6=T14-S2:2.9=T14-S2:3.2=T14-S2:3.6=T14-S2:3.6=T14-S2:3.6=T14--,-,--
Participant 19,j7pzlgw3,Round: 15,1.0,7.26,7.26,9.0,-19.35,24.6,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,239,19/20-14-9--No-No,15.0,22/07/2021 12:28:09,S2:0.1=T3-S2:0.2=T3-S2:1.3=T3-S2:3.8=T3-S2:4.9=T3-S2:6=T3-S2:7.3=T3-S2:7.6=T3-S2:7.7=T3-S2:8.2=T3-S2:8.3=T3-S2:8.4=T3-S2:8.5=T3-S2:8.6=T3-S2:9.1=T3-S2:9.3=T3-S2:9.2=T4-S2:9.1=T5-S2:9=T5-S1:0.1=T7-S1:1=T7-S1:1=T7-S1:1=T7--,-,--
Participant 20,f3b6hmzg,Round: 15,2.1,1.72,16.56,7.9,-36.3,5.03,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,239,20/19-14-9--Yes-No,15.0,22/07/2021 12:28:09,S2:0.1=T3-S2:1.9=T3-S2:2.4=T4-S2:3.8=T4-S2:4.5=T4-S2:5=T4-S2:6.2=T4-S2:6.9=T4-S2:7=T4-S2:7.1=T4-S2:7.4=T5-S2:7.6=T5-S2:7.7=T5-S2:7.8=T5-S2:7.9=T5-S2:8=T5-S1:0.2=T7-S1:1.4=T7-S1:2=T7-S1:2=T7-S1:2=T7-S1:2=T7-S1:2=T7-S1:2=T7-S1:2=T7-S1:2=T7-S1:2=T8-S1:2=T8-S1:2=T8-S1:2=T8-S1:2=T8-S1:2=T8-M2:7.9=T10-P1:2.1=T12--,-,--
Participant 21,ndpbpxy7,Round: 15,5.0,2.79,34.98,5.0,1.91,34.1,1,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,238,21/10-12-24--No-Yes,9.0,22/07/2021 12:28:09,S1:0.1=T3-S1:2=T3-S1:3.6=T3-S1:5.2=T3-S1:5.5=T3-S1:5.6=T4-S1:5.7=T4-S1:5.6=T4-S1:5.4=T4-M1:5.3=T6-M1:5.2=T6-M1:5.1=T6-M1:5=T6-S2:0.1=T8-S2:1.7=T8-S2:4.7=T8-S2:5=T8-S2:5=T8-S2:5=T8--,-,--
Participant 22,fu5uesnt,Round: 15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0,11,0.0,0.0,36.8,Non Exc,237,22/5-17-7--No-No,78.0,22/07/2021 12:28:09,-,-,Yes
Participant 23,ezl07tq1,Round: 15,5.0,-25.37,6.82,5.0,-36.56,-4.37,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,242,23/11-18-25--No-No,15.0,22/07/2021 12:28:09,S2:0.1=T5-S2:0.2=T5-S2:0.3=T5-S2:0.5=T5-S2:0.6=T6-S2:1=T6-S2:1.2=T6-S2:1.4=T6-S2:1.6=T6-S2:1.7=T6-S2:1.9=T6-S2:2=T6-S2:2.2=T6-S2:2.3=T6-S2:2.4=T6-S2:2.5=T6-S2:2.6=T6-S2:2.7=T6-S2:2.8=T6-S2:2.9=T6-S2:3=T6-S2:3.1=T6-S2:3.3=T6-S2:3.5=T6-S2:3.6=T6-S2:3.7=T7-S2:3.8=T7-S2:3.9=T7-S2:4=T7-S2:4.1=T7-S2:4.2=T7-S2:4.3=T7-S2:4.4=T8-S2:4.5=T8-S2:4.6=T8-S2:4.7=T9-S2:4.8=T9-S2:4.9=T9-S2:5=T9-S1:0.1=T11-S1:1.1=T11-S1:1.3=T11-S1:1.5=T11-S1:1.7=T11-S1:2=T11-S1:2.2=T11-S1:2.6=T11-S1:2.8=T11-S1:2.9=T11-S1:3.1=T11-S1:3.2=T11-S1:3.4=T12-S1:3.5=T12-S1:3.6=T12-S1:3.7=T12-S1:3.8=T12-S1:3.9=T12-S1:4=T12-S1:4.1=T12-S1:4.2=T12-S1:4.3=T12-S1:4.4=T12-S1:4.5=T12-S1:4.6=T12-S1:4.7=T12-S1:4.8=T13-S1:4.9=T13-S1:5=T13-S1:5=T13-S1:5=T13-S1:5=T13-S1:5=T13-S1:5=T13-S1:5=T13--,-,--
Participant 24,2aik29xs,Round: 15,9.9,9.4,55.25,0.1,6.66,-39.39,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,238,24/10-12-21--No-No,42.0,22/07/2021 12:28:09,S1:0.1=T33-S1:0.4=T33-S1:0.6=T33-S1:0.7=T33-S1:0.9=T33-S1:1.2=T33-S1:1.6=T33-S1:2.1=T33-S1:2.5=T33-S1:3.2=T34-S1:3.6=T34-S1:4=T34-S1:4.4=T34-S1:4.9=T34-S1:6=T34-S1:6.9=T34-S1:7.4=T34-S1:7.8=T34-S1:8.1=T34-S1:8.3=T34-S1:8.4=T34-S1:8.5=T34-S1:8.6=T34-S1:8.8=T34-S1:9.1=T34-S1:9.2=T34-S1:9.3=T34-S1:9.4=T34-S1:9.5=T34-S1:9.6=T35-S1:9.7=T35-S1:9.8=T35-S1:9.9=T35-S2:0.1=T38-S2:0.1=T38-S2:0.1=T38-S2:0.1=T38-S2:0.1=T38-S2:0.1=T38-S2:0.1=T38-S2:0.1=T38-S2:0.1=T38-S2:0.1=T38--,-,--
Participant 25,k5d8l6tu,Round: 15,0.0,0.0,0.0,10.0,27.37,73.42,0,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,242,25/11-18-23--No-Yes,4.0,22/07/2021 12:28:09,S2:1.9=T2-S2:2=T2-S2:3=T2-S2:3.1=T2-S2:3.4=T2-S2:6.1=T2-S2:9.1=T2-S2:10=T2--,-,--
Participant 26,a1r5lgrp,Round: 15,9.0,6.2,50.14,0.0,0.0,0.0,1,0,1,0,31.0,11,0.0,0.0,36.8,Non Exc,241,26/1-16-15--Yes-No,20.0,22/07/2021 12:28:09,S1:0.1=T4-S1:0.2=T4-S1:1.1=T4-S1:2.7=T4-S1:3.4=T4-S1:3.6=T4-S1:3.9=T5-S1:4=T5-S1:4.1=T5-S1:4.6=T5-S1:5.1=T5-S1:5.4=T5-S1:5.5=T6-S1:5.6=T6-S1:5.8=T6-S1:5.9=T6-S1:6=T6-S1:6.1=T6-S1:6.2=T6-S1:6.3=T6-S1:6.4=T6-S1:6.5=T6-S1:6.6=T6-S1:6.7=T6-S1:6.8=T6-S1:7=T6-S1:7.1=T6-S1:7.2=T6-S1:7.3=T6-S1:7.4=T6-S1:7.5=T7-S1:7.6=T7-S1:7.7=T7-S1:7.8=T8-S1:7.9=T8-S1:8=T8-S1:8.1=T8-S1:8.2=T8-S1:8.3=T8-S1:8.4=T8-S1:8.5=T8-S1:8.6=T9-S1:8.7=T9-S1:8.8=T9-S1:8.9=T9-S1:9=T9--,-,--
Participant 27,4rkhzvqi,Round: 15,4.4,26.1,55.73,4.9,-31.34,0.44,1,1,1,0,30.7,11,0.0,0.0,36.8,Non Exc,240,27/3-13-28--Yes-No,7.0,22/07/2021 12:28:09,S1:4.4=T3-S2:4.9=T4--,-,--
Participant 28,1gzxxybd,Round: 15,8.7,-3.39,39.87,1.3,-21.33,-16.08,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,240,28/27-3-13--No-No,14.0,22/07/2021 12:28:09,S1:8.7=T3-S2:0.1=T8-S2:1.3=T9-S2:1.3=T9-S2:1.3=T9-S2:1.3=T9--,-,--
Participant 1,o38xfnoi,Round: 16,8.6,-33.69,9.34,1.4,20.13,26.86,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,248,1/9-6-14--No-No,11.0,22/07/2021 12:28:09,S1:8.6=T4-S2:0.4=T9-S2:1.4=T9-S2:1.4=T9-S2:1.4=T9-S2:1.4=T9-S2:1.4=T9-S2:1.4=T9--,-,--
Participant 2,al64bbac,Round: 16,4.9,-6.91,24.88,3.6,-4.18,21.43,1,1,0,0,1.5,11,0.0,0.0,36.8,Non Exc,249,2/4-5-28--No-No,8.0,22/07/2021 12:28:09,S1:0.1=T3-S1:0.6=T3-S1:4.2=T3-S1:10=T3-S1:9.6=T3-S1:5.8=T3-S1:5.3=T3-S1:5.4=T4-S1:5.5=T4-S1:5.4=T4-S1:5.3=T4-S1:5.2=T4-S1:5.1=T4-S1:5=T4-S1:4.9=T4-S2:0.2=T6-S2:0.5=T6-S2:1.1=T6-S2:2.4=T6-S2:3.7=T6-S2:5.1=T6-S2:5.1=T6-S2:5.1=T6-S2:5.1=T6-S2:5.1=T6-S2:4.4=T6-S2:3.2=T6-S2:2.6=T6-S2:2.4=T6-S2:2.5=T6-S2:2.7=T6-S2:2.8=T7-S2:2.9=T7-S2:3=T7-S2:3.2=T7-S2:3.3=T7-S2:3.4=T7-S2:3.5=T7-S2:3.6=T7--,-,--
Participant 3,037ild14,Round: 16,6.9,8.25,46.89,0.1,-30.23,-76.28,1,1,1,0,33.0,11,0.0,0.0,36.8,Non Exc,245,3/11-24-17--Yes-No,11.0,22/07/2021 12:28:09,S1:0.1=T3-S1:1.1=T4-S1:1.2=T4-S1:1.5=T4-S1:1.7=T4-S1:1.8=T4-S1:2.1=T4-S1:2.5=T4-S1:3.2=T4-S1:3.3=T4-S1:3.4=T4-S1:3.7=T4-S1:4=T4-S1:4.1=T4-S1:4.2=T4-S1:4.9=T4-S1:5.3=T4-S1:5.4=T5-S1:5.7=T5-S1:5.8=T5-S1:5.9=T5-S1:6=T5-S1:6.2=T5-S1:6.3=T5-S1:6.4=T6-S1:6.5=T6-S1:6.6=T6-S1:6.7=T6-S1:6.8=T6-S1:6.9=T7-P2:0.1=T9--,-,--
Participant 4,7tvp0v7c,Round: 16,4.0,28.92,56.65,6.0,-7.92,27.92,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,249,4/5-2-28--Yes-No,20.0,22/07/2021 12:28:09,S2:0.1=T3-S2:0.6=T3-S2:1.3=T3-S2:4.1=T3-S2:6.6=T3-S2:8.2=T3-S2:8.1=T3-S2:7.9=T4-S2:7.5=T4-S2:7.2=T4-S2:6.9=T4-S2:6.6=T4-S2:6.5=T4-S2:6.4=T4-S2:6.3=T4-S2:6.2=T5-S2:6.1=T7-S2:6=T8-S1:0.1=T11-S1:3.2=T11-S1:4=T11-S1:4=T11-S1:4=T11-S1:4=T11-S1:4=T11-S1:4=T11--,-,--
Participant 5,ifd7tams,Round: 16,2.0,-0.25,13.61,4.7,31.39,62.34,1,1,0,1,33.3,11,0.0,0.0,36.8,Non Exc,249,5/4-2-28--No-Yes,42.0,22/07/2021 12:28:09,S1:2.9=T2-S1:2.1=T28-S2:3.3=T30-S2:6.2=T33-S2:5.2=T36-S2:4.7=T36-M1:2=T40--,-,--
Participant 6,qzd1yt8f,Round: 16,3.6,6.26,31.88,3.9,-8.04,19.18,1,1,0,0,2.5,11,0.0,0.0,36.8,Non Exc,248,6/1-9-14--No-No,10.0,22/07/2021 12:28:09,S1:0.1=T5-S1:1.7=T5-S1:2=T5-S1:2.8=T5-S1:3.5=T5-S1:3.6=T5-S1:3.7=T5-S1:3.6=T6-S2:0.1=T7-S2:0.3=T7-S2:1.1=T7-S2:1.3=T8-S2:1.7=T8-S2:2.4=T8-S2:2.6=T8-S2:2.7=T8-S2:3.2=T8-S2:3.4=T8-S2:3.5=T8-S2:3.6=T8-S2:3.7=T8-S2:3.8=T8-S2:3.9=T8--,-,--
Participant 7,1ftzmopy,Round: 16,4.7,18.44,49.39,5.3,-34.97,-1.61,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,246,7/27-12-21--No-No,7.0,22/07/2021 12:28:09,S2:5.3=T3-S1:4.6=T5-S1:4.7=T5-S1:4.7=T5-S1:4.7=T5-S1:4.7=T5--,-,--
Participant 8,nl14fjlu,Round: 16,1.0,11.6,11.6,9.0,-16.93,27.02,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,247,8/13-15-26--No-No,62.0,22/07/2021 12:28:09,S2:0.1=T8-S2:7.8=T8-S2:10=T8-P1:0=T41-M2:9.9=T44-P1:0.1=T44-M2:9.8=T49-M2:9.7=T49-M2:9.6=T50-M2:9.5=T51-M2:9.4=T55-M2:9.3=T56-M2:9.2=T56-M2:9.1=T56-M2:9=T56-P1:0.2=T58-S1:0.3=T60-S1:1=T60-S1:1=T60-S1:1=T60-S1:1=T60-S1:1=T60-S1:1=T60-S1:1=T60--,-,--
Participant 9,wxr584ti,Round: 16,3.0,-7.03,14.94,7.0,1.13,40.05,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,248,9/1-6-14--No-No,10.0,22/07/2021 12:28:09,S1:0.1=T3-S1:1.6=T4-S1:1.8=T4-S1:2.1=T4-S1:2.2=T4-S1:2.3=T4-S1:2.4=T4-S1:2.5=T5-S1:2.6=T5-S1:2.7=T5-S1:2.8=T5-S1:2.9=T6-S1:3=T6-S2:0.3=T8-S2:2.8=T8-S2:3.6=T8-S2:4.2=T8-S2:4.6=T8-S2:5.6=T8-S2:6.2=T8-S2:6.8=T8-S2:7=T8-S2:7=T8-S2:7=T8-S2:7=T8-S2:7=T8-S2:7=T8-S2:7=T8-S2:7=T8--,-,--
Participant 10,s5qdnh89,Round: 16,10.0,-23.59,22.46,0.0,0.0,0.0,1,0,0,0,0.0,11,0.0,0.0,36.8,Non Exc,244,10/25-18-23--No-No,21.0,22/07/2021 12:28:09,S1:0.1=T8-S1:2.2=T8-S1:3.9=T8-S1:5.5=T8-S1:6.6=T8-S1:7.2=T8-S1:7.7=T8-S1:8.8=T8-S1:10=T8--,-,--
Participant 11,ggum6a01,Round: 16,7.8,3.79,44.87,1.9,29.56,42.39,1,1,0,1,30.3,11,0.0,0.0,36.8,Non Exc,245,11/24-3-17--No-Yes,12.0,22/07/2021 12:28:09,S1:0.1=T5-S1:1.2=T5-S1:1.4=T5-S1:1.9=T5-S1:2.3=T5-S1:3.1=T5-S1:3.3=T5-S1:3.7=T5-S1:4.3=T5-S1:4.5=T5-S1:4.8=T5-S1:5.1=T5-S1:5.4=T5-S1:5.7=T5-S1:5.8=T5-S1:5.9=T5-S1:6=T6-S1:6.1=T6-S1:6.2=T6-S1:6.7=T6-S1:7=T6-S1:7.1=T7-S1:7.4=T7-S1:7.5=T8-S1:7.6=T8-S1:7.8=T8-S2:0.1=T10-S2:0.3=T10-S2:1.2=T10-S2:1.9=T10--,-,--
Participant 12,5vkiahjb,Round: 16,2.8,-15.89,4.7,7.2,-9.39,30.1,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,246,12/27-7-21--No-No,12.0,22/07/2021 12:28:09,S1:0.2=T3-S1:0.3=T3-S1:0.4=T3-S1:0.5=T3-S1:0.6=T3-S1:0.7=T3-S1:1.3=T3-S1:1.7=T3-S1:1.9=T3-S1:2=T3-S1:2.4=T3-S1:2.8=T4-S2:0.1=T5-S2:1.1=T5-S2:2.1=T5-S2:2.9=T5-S2:3.6=T5-S2:4.9=T5-S2:5.2=T5-S2:5.6=T5-S2:6.4=T5-S2:7.1=T5-S2:7.2=T5-S2:7.2=T5-S2:7.2=T5-S2:7.2=T6-S2:7.2=T6-S2:7.2=T6-S2:7.2=T6-S2:7.2=T6-S2:7.2=T6--,-,--
Participant 13,ateharh2,Round: 16,5.0,11.23,43.42,5.0,32.48,64.66,1,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,247,13/15-8-26--No-Yes,6.0,22/07/2021 12:28:09,S1:4.5=T2-S1:4.6=T2-P1:4.7=T4-P1:4.8=T4-P1:4.9=T4-P1:5=T4-S2:5=T5-S2:5=T5--,-,--
Participant 14,utz0dnhc,Round: 16,5.0,0.99,33.18,5.0,9.52,41.71,1,1,1,1,60.0,11,0.0,0.0,36.8,Non Exc,248,14/1-9-6--Yes-Yes,11.0,22/07/2021 12:28:09,S1:0.1=T4-S1:0.3=T5-S1:0.5=T5-S1:0.8=T5-S1:1=T5-S1:1.1=T5-S1:1.3=T5-S1:1.5=T5-S1:1.6=T5-S1:1.9=T5-S1:2.5=T5-S1:2.7=T5-S1:2.8=T5-S1:2.9=T5-S1:3=T6-S1:3.2=T6-S1:3.3=T6-S1:3.4=T6-S1:3.5=T6-S1:3.6=T6-S1:3.7=T6-S1:3.8=T6-S1:3.9=T6-S1:4=T6-S1:4.1=T6-S1:4.2=T6-S1:4.3=T6-S1:4.4=T6-S1:4.5=T6-S1:4.6=T6-S1:4.7=T6-S1:4.8=T6-S1:4.9=T7-S1:5=T7-S2:0.1=T9-S2:0.3=T9-S2:1.1=T9-S2:2.1=T9-S2:3.8=T9-S2:5=T9-S2:5=T9-S2:5=T9-S2:5=T9-S2:5=T9-S2:5=T9-S2:5=T9-S2:5=T9--,-,--
Participant 15,equb2kdi,Round: 16,4.3,16.2,45.37,3.0,3.84,25.81,1,1,1,0,32.7,11,0.0,0.0,36.8,Non Exc,247,15/13-8-26--Yes-No,24.0,22/07/2021 12:28:09,S2:3=T3-S1:3.4=T7-S1:3.3=T8-S1:3.4=T9-S1:3.5=T9-S1:3.6=T10-S1:3.9=T10-S1:4=T10-S1:4.1=T10-S1:4.2=T10-S1:4.3=T10-S1:4.2=T11-S1:4.1=T11-S1:4=T12-S1:4.1=T14-S1:4.4=T14-S1:4.6=T14-S1:4.7=T14-S1:4.8=T14-S1:4.9=T14-S1:5=T15-S1:4.9=T16-S1:4.3=T16-S1:3.6=T16-S1:2.5=T16-S1:2.2=T16-S1:2.1=T16-S1:2=T17-S1:1.4=T17-S1:1.1=T17-S1:1=T17-S1:0.9=T17-S1:0.8=T17-S1:0.9=T20-S1:1.8=T20-S1:1.9=T20-S1:2.2=T20-S1:2.8=T20-S1:3.3=T20-S1:3.7=T20-S1:3.9=T20-S1:4=T21-S1:4.1=T21-S1:4.2=T21-S1:4.3=T21-S1:4.5=T21-S1:4.4=T22-S1:4.3=T22--,-,--
Participant 16,w51ilm5y,Round: 16,2.7,-29.11,-9.24,7.3,10.18,49.94,1,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,250,16/19-20-22--No-Yes,8.0,22/07/2021 12:28:09,S2:7.3=T2-S1:0.1=T6-S1:2.7=T6-S1:2.7=T6-S1:2.7=T6--,-,--
Participant 17,svkmdeuf,Round: 16,5.0,-8.02,24.17,5.0,0.46,32.65,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,245,17/11-24-3--No-No,6.0,22/07/2021 12:28:09,S1:4.9=T2-S1:5=T4-S2:4.4=T5-S2:4.5=T5-S2:4.7=T5-S2:4.9=T5-S2:5=T5-S2:5=T5-S2:5=T5-S2:5=T5-S2:5=T5-S2:5=T5-S2:5=T5-S2:5=T5-S2:5=T5--,-,--
Participant 18,t9y8fucq,Round: 16,6.3,34.21,71.02,3.7,35.99,62.16,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,244,18/25-10-23--Yes-No,16.0,22/07/2021 12:28:09,S1:0.3=T9-S1:1.2=T9-S1:2.1=T9-S1:2.2=T9-S1:2.5=T9-S1:2.8=T9-S1:3.6=T9-S1:4.6=T9-S1:5=T9-S1:5.2=T9-S1:5.4=T10-S1:5.6=T10-S1:5.7=T10-S1:5.8=T10-S1:5.9=T10-S1:6=T10-S1:6.1=T10-S1:6.2=T10-S1:6.3=T10-S2:0.1=T14-S2:1.7=T14-S2:3=T14-S2:3.7=T14-S2:3.7=T14-S2:3.7=T14-S2:3.7=T14-S2:3.7=T14-S2:3.7=T14-S2:3.7=T14--,-,--
Participant 19,j7pzlgw3,Round: 16,8.7,22.92,66.19,1.3,2.75,8.0,1,1,1,0,30.0,11,0.0,0.0,36.8,Non Exc,250,19/16-20-22--Yes-No,10.0,22/07/2021 12:28:09,S1:0.1=T2-S1:0.2=T3-S1:0.6=T3-S1:2.5=T3-S1:5.7=T3-S1:9.3=T3-S1:9.7=T3-S1:9.6=T3-S1:9.5=T3-S1:9.4=T3-S1:9.3=T3-S1:9.2=T3-S1:9.1=T3-S1:9=T3-S1:8.9=T3-S1:8.8=T4-S1:8.7=T4-S2:0.2=T6-S2:1.3=T6-S2:1.3=T6-S2:1.3=T6-S2:1.3=T6-S2:1.3=T6-S2:1.3=T6--,-,--
Participant 20,f3b6hmzg,Round: 16,2.1,10.08,24.92,7.9,4.94,46.27,1,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,250,20/16-19-22--No-No,19.0,22/07/2021 12:28:09,S2:0.1=T4-S2:2.3=T4-S2:5.4=T4-S2:5.7=T5-S2:5.9=T5-S2:7.8=T5-S2:7.9=T5-S2:8=T6-S2:8.1=T7-S2:8=T8-S2:7.9=T10-S1:0.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12-S1:2.1=T12--,-,--
Participant 21,ndpbpxy7,Round: 16,5.0,5.46,37.65,5.0,0.01,32.2,1,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,246,21/27-7-12--No-Yes,8.0,22/07/2021 12:28:09,S1:0.1=T3-S1:0.6=T3-S1:1=T3-S1:2.3=T3-S1:3.1=T3-S1:3.4=T3-S1:3.5=T3-S1:3.6=T3-S1:3.8=T4-S1:4.2=T4-S1:4.3=T4-S1:4.5=T4-S1:4.6=T4-S1:4.7=T4-S1:4.8=T4-S1:4.9=T5-S1:5=T5-S2:0.1=T7-S2:2.7=T7-S2:5=T7-S2:5=T7-S2:5=T7-S2:5=T7--,-,--
Participant 22,fu5uesnt,Round: 16,5.6,20.84,55.29,0.0,0.0,0.0,1,0,0,0,4.4,11,0.0,0.0,36.8,Non Exc,250,22/16-19-20--No-No,69.0,22/07/2021 12:28:09,S1:0.1=T13-S1:0.6=T13-S1:0.7=T13-S1:0.9=T13-S1:1.1=T13-S1:1.3=T13-S1:1.5=T13-S1:1.6=T13-S1:1.7=T13-S1:1.9=T13-S1:2=T13-S1:2.1=T13-S1:2.2=T13-S1:2.3=T13-S1:2.4=T13-S1:2.5=T13-S1:2.6=T13-S1:2.7=T14-S1:2.8=T14-S1:2.9=T14-S1:3=T14-S1:3.1=T14-S1:3.2=T14-S1:3.3=T14-S1:3.4=T14-S1:3.5=T15-S1:3.6=T15-S1:3.7=T15-S1:3.8=T15-S1:3.9=T15-S1:3.8=T16-S2:0.1=T18-S2:0.6=T18-S2:1=T18-S2:1.4=T18-S2:1.6=T18-S2:1.8=T18-S2:1.9=T18-S2:2=T18-S2:2.1=T19-S2:2.2=T19-S2:2.3=T19-S2:2.4=T19-S2:2.5=T19-S2:2.7=T19-S2:2.8=T19-S2:2.9=T19-S2:3=T19-S2:3.1=T19-S2:3.2=T19-S2:3.3=T19-S2:3.4=T19-S2:3.5=T19-S2:3.6=T19-S2:3.8=T19-S2:3.9=T19-S2:4=T20-S2:4.1=T20-S2:4=T22-S2:3.9=T22-S2:3.8=T22-S2:3.7=T22-S2:3.6=T22-S2:3.5=T23-S2:3.4=T23-S2:3.5=T23-S2:3.6=T24-S2:3.7=T25-S2:3.8=T25-S1:3.7=T33-S1:4=T33-S1:4.3=T33-S1:4.6=T33-S1:4.7=T33-S1:4.8=T33-S1:4.9=T33-S1:5=T34-S1:5.1=T34-S1:5=T34-S1:4.9=T34-S1:4.8=T34-S1:4.7=T34-S1:4.6=T35-S1:4.5=T35-S1:4.4=T35-S1:4.3=T35-S1:4.2=T36-S1:4.1=T36-S1:4=T36-M2:3.7=T44-M2:3.6=T44-M2:3.5=T44-M2:3.4=T45-S1:4.1=T55-S1:4.2=T55-S1:4.3=T55-S1:4.4=T56-S1:4.5=T56-S1:4.7=T56-S1:4.8=T56-S1:4.9=T56-S1:5=T56-S1:5.1=T56-S1:5.2=T56-S1:5.3=T56-S1:5.4=T56-S1:5.6=T56-S1:5.7=T56-S1:5.8=T56-S1:5.9=T56-S1:5.8=T58-S1:5.7=T64-S1:5.6=T65-S2:3.3=T66-S2:2.8=T66-S2:2.5=T66-S2:1.7=T66-S2:1.3=T67-S2:1=T67-S2:0.8=T67-S2:0.3=T67-S2:0=T67--,-,--
Participant 23,ezl07tq1,Round: 16,0.0,0.0,0.0,10.0,17.03,63.08,0,1,0,1,30.0,11,0.0,0.0,36.8,Non Exc,244,23/25-18-10--No-Yes,14.0,22/07/2021 12:28:09,S2:0.1=T2-S2:0.5=T2-S2:2.1=T2-S2:4.5=T2-S2:5.8=T2-S2:8=T2-S2:9.6=T2-S2:10=T2--,-,--
Participant 24,2aik29xs,Round: 16,0.0,0.0,0.0,10.0,-23.06,22.99,0,1,0,0,0.0,11,0.0,0.0,36.8,Non Exc,245,24/11-3-17--No-No,46.0,22/07/2021 12:28:09,S2:0.2=T3-S2:1.2=T3-S2:1.8=T3-S2:2.6=T3-S2:3.3=T3-S2:4.7=T3-S2:5.6=T3-S2:6.4=T3-S2:6.8=T4-S2:7.2=T4-S2:7.3=T4-S2:7.4=T4-S2:7.6=T4-S2:7.7=T5-S1:0.1=T7-S1:1.8=T7-S1:2.3=T7-S1:2.3=T7-S1:2.3=T7-S1:2.3=T7-S1:2.3=T7-S1:2.3=T7-S1:2.3=T7-S1:2.3=T7-S1:2.3=T7-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.3=T8-S1:2.2=T8-S1:2.1=T8-S1:2=T8-S1:1.9=T8-S1:1.8=T8-S1:1.7=T8-S1:1.6=T8-S1:1.5=T9-S1:1.4=T9-S1:1.3=T9-S1:1.2=T9-S1:1.1=T9-S1:1=T9-S2:7.6=T39-S2:9=T39-S2:9=T39-S2:9=T39-S2:9=T39-S2:9=T39-S2:9=T39-S1:0.9=T41-S1:0.7=T41-S1:0.5=T41-S1:0.4=T41-S1:0.3=T41-S1:0.1=T41-S1:0=T41-S2:9.1=T43-S2:9.2=T43-S2:9.3=T43-S2:9.4=T43-S2:9.6=T43-S2:9.9=T43-S2:10=T43--,-,--
